id,author,desc,sales,average,highest_price,lowest_price
CAT_000165_e234_d1,Rieux,"Pièce sig. sur vélin ; 1er mai 1493, in-4 obl. Un peu tachée. Rare. 15","[{'date': '1893-02', 'price': 15.0}, {'date': '1893-08', 'price': None}]",15.0,15.0,15.0
CAT_000165_e271_d1,Vienne,"Pièce sig. sur vélin; 16 juin 1383, in-4 obl. 15","[{'date': '1895-06', 'price': 15.0}, {'date': '1893-08', 'price': None}]",15.0,15.0,15.0
CAT_000152_e9_d1,Adélaïde,"Let. aut. à la reine Marie-Amélie; Bruxelles, 15 avril 1833, 3 p. 3/4 in-8.","[{'date': '1895-05', 'price': 12.0}, {'date': '1892-11', 'price': 15.0}]",13.5,15.0,12.0
CAT_000230_e12_d1,Bailly,"L. a. s. à Lacépède; Chaillot, 3 juillet 1782, 1 p. in-4, cachet a ses armes.","[{'date': '1892-11', 'price': 20.0}, {'date': '1895-07', 'price': 15.0}]",17.5,20.0,15.0
CAT_000152_e24_d1,Baluze,"L. a. s. (au cardinal de Bouillon) ; Paris, 1er août 1709, 3/4 de p. in-4","[{'date': '1889-02', 'price': 22.0}, {'date': '1892-11', 'price': 15.0}]",18.5,22.0,15.0
CAT_000152_e30_d1,Beaujeu,"Let. sig. avec la souscript. aut. à son neveu l'archiduc d'Autriche (Philippe le Beau, fiancé à une fille de Charles VIII) ; Savonnières, près Blois, 13 mai (1495), 1 p. in-8 obl. Légère tache.","[{'date': '1895-07', 'price': 25.0}, {'date': '1892-11', 'price': 30.0}]",27.5,30.0,25.0
CAT_000236_e29_d1,Béthune,"L. a. s. au cardinal Bentivoglio ; Rome, 28 janvier 1628, 1 p. 1/2 in-4. Coupée dans la partie blanche.","[{'date': '1892-11', 'price': 22.0}, {'date': '1896-03', 'price': 12.0}]",17.0,22.0,12.0
CAT_000152_e52_d1,Brunei,"L. a. s., au baron de Pirch; (Londres), 14 mai 1840, 3 p. in-8.","[{'date': '1885-12', 'price': 45.0}, {'date': '1881-10', 'price': None}, {'date': '1892-11', 'price': 20.0}]",32.5,45.0,20.0
CAT_000152_e77_d1,Condillac,"L. a. s. (au duc de Nivernois) ; Parme, 4 avril 1761.3 p. 1/2 in-4.","[{'date': '1894-12', 'price': 35.0}, {'date': '1892-11', 'price': 30.0}]",32.5,35.0,30.0
CAT_000236_e98_d1,Devriès,"L. a. s. (à Vitu); 22 janvier 1885, 4 p. in-8. Papier à son chiffre.","[{'date': '1892-11', 'price': 8.0}, {'date': '1896-03', 'price': 6.0}]",7.0,8.0,6.0
CAT_000152_e106_d1,Dumas,"L. a. s.; (vers 1866), 3 p. in-fol.","[{'date': '1893-02', 'price': 25.0}, {'date': '1892-11', 'price': 30.0}]",27.5,30.0,25.0
CAT_000152_e121_d1,François,"L. a. s. à M. de Raimond; Paris, 8 sept. 1807, 1 p. in-4, tête imp.","[{'date': '1896-07', 'price': 6.0}, {'date': '1892-11', 'price': 5.0}]",5.5,6.0,5.0
CAT_000152_e132_d1,Gouges,"Let. sig. au Président de l'Assemblée nationale ; Versailles, 11 septembre 1789, 2 p. in-fol. Rare.","[{'date': '1893-02', 'price': 30.0}, {'date': '1892-11', 'price': 35.0}]",32.5,35.0,30.0
CAT_000088_e68_d1,Guerchy,"L. a. s. à la marquise de Vardes ; 20 septembre (1659), 3 p. in-8, cachets à ses armes. Les deux feuillets détachés.","[{'date': '1892-11', 'price': 20.0}, {'date': '1884-04', 'price': 35.0}, {'date': '1885-12', 'price': 35.0}]",30.0,35.0,20.0
CAT_000222_e132_d1,Guiche,"Pièce sig. ; Paris (hôtel de Catherine, duchesse de Bar, soeur de Henri IV), 22 novembre 1595, 1 p. in-fol.","[{'date': '1892-11', 'price': 18.0}, {'date': '1894-12', 'price': 20.0}]",19.0,20.0,18.0
CAT_000152_e152_d1,Hugo,"Pièce de vers aut. sig.; (15 juin 1839), 3/4 de p. in-8.","[{'date': '1889-05', 'price': 75.0}, {'date': '1892-11', 'price': 50.0}]",62.5,75.0,50.0
CAT_000229_e165_d1,Liszt,"L. a. s., en français, à un peintre; Weimar, 27 juillet 1876, 2 p. in-8.","[{'date': '1892-11', 'price': 12.0}, {'date': '1895-06', 'price': 10.0}]",11.0,12.0,10.0
CAT_000232_e172_d1,Litolff,"Tempo di Valsi, morceau de musique aut. sig.; Bruxelles, 1871, 1/2 p. in-4 obl.","[{'date': '1892-11', 'price': 20.0}, {'date': '1893-02', 'price': 10.0}]",15.0,20.0,10.0
CAT_000152_e211_d1,Monroe,"L. a. s. à John Mercer, gouverieur du Maryland; Washingtre. 19 janvier 1803, 3/4 de p. in-4. Belle lettre.","[{'date': '1893-12', 'price': 22.0}, {'date': '1892-11', 'price': 23.0}]",22.5,23.0,22.0
CAT_000235_e219_d1,Pleyel,"L. a. s. en français (à Delayrac); Paris, 19 décembre 1806. 1 p. in-8. Rare","[{'date': '1892-11', 'price': 16.0}, {'date': '1896-01', 'price': 10.0}]",13.0,16.0,10.0
CAT_000152_e274_d1,Savoie,"Let. sig. à Bartolomeo Calco, secrétaire du duc de Milan; Verceil 12 février (vers 1492), 2/3 de p. in-4, cachet à ses armes.","[{'date': '1895-04', 'price': 15.0}, {'date': '1892-11', 'price': 20.0}]",17.5,20.0,15.0
CAT_000152_e305_d1,Vernet,"L. a. s.; 1838, 1 p. in-8. Jolie lettre.","[{'date': '1889-02', 'price': 15.0}, {'date': '1892-11', 'price': 10.0}]",12.5,15.0,10.0
CAT_000329_e183_d1,Narbonne,"Let. sig. avec 7 lignes aut. (au baron Bignon); Vienne, 20 avril 1813, 4 p. in-fol.","[{'date': '1887-03', 'price': 25.0}, {'date': '1893-02', 'price': 15.0}]",20.0,25.0,15.0
CAT_000086_e126_d1,Saumery,"L. a. s.; Munich, 24 oct. 1716, 1 p. in-4.","[{'date': '1895-02', 'price': 4.0}, {'date': '1887-03', 'price': 5.0}, {'date': '1880-01', 'price': 3.0}]",4.0,5.0,3.0
CAT_000237_e287_d1,Tallien,"Pièce aut. sig. du comte et de la comtesse de Cabarrus; Valence, 25 janv. 1805, 1 p. in-fol. cachet, Légère déchirure.","[{'date': '1887-03', 'price': 25.0}, {'date': '1896-04', 'price': 12.0}]",18.5,25.0,12.0
CAT_000143_e114_d1,Thomond,"L. a. s. à M. Berryer; Montpellier, 14 février 1759, 2 p. 1/2 in-4. Belle lettre. Rare.","[{'date': '1887-03', 'price': 40.0}, {'date': '1895-03', 'price': 30.0}, {'date': '1891-11', 'price': 35.0}]",35.0,40.0,30.0
CAT_000033_e168_d1,Torre,"L. a. s. ; Milan, 1865, 2 p. in-8.","[{'date': '1887-03', 'price': 5.0}, {'date': '1874-06', 'price': 4.0}]",4.5,5.0,4.0
CAT_000107_e217_d1,Touroude,"L. a. s. à Huet, évêque d'Avranches; Caen, 20 juillet 1671 3 p. petit in-4. Cachet. Rare.","[{'date': '1886-01', 'price': None}, {'date': '1887-03', 'price': 20.0}]",20.0,20.0,20.0
CAT_000230_e274_d1,Vigée,"L. a. s. à E. Lefebvre; Vetheuil, 1806, 2 p. 1/2 in-4.","[{'date': '1887-03', 'price': 8.0}, {'date': '1895-07', 'price': 6.0}]",7.0,8.0,6.0
CAT_000046_e134_d1,Vivien,"L. a. s. à Brissot de Warville, à Sens; Amiens, 1er mars 1821, 3 p. in-8.","[{'date': '1895-02', 'price': 5.0}, {'date': '1887-03', 'price': 5.0}, {'date': '1879-07', 'price': 3.0}]",4.33,5.0,3.0
CAT_000107_e264_d1,Wilkie,"L. a. s. a Henry Howard, 1839, 1 p. in-8. Montée.","[{'date': '1880-03', 'price': 8.0}, {'date': '1887-03', 'price': 15.0}]",11.5,15.0,8.0
CAT_000130_e4_d1,Ainsworth,"L. a. s., en français, à un éditeur; Brighton, 13 juin 1859, 2 p. 1/2 in-8.","[{'date': '1895-01', 'price': 10.0}, {'date': '1890-04', 'price': 18.0}]",14.0,18.0,10.0
CAT_000130_e31_d1,Beausobre,"L. a. s. à M. de Sainte-Croix; Bisseuil, 16 mars 1760, 1 p. in-4, cachet. Curieuse.","[{'date': '1884-04', 'price': 6.0}, {'date': '1890-04', 'price': 10.0}]",8.0,10.0,6.0
CAT_000130_e59_d1,Calmet,"L. a. s. à dom Daclin, à Besançon; (1717), 2 p. in-4.","[{'date': '1894-11', 'price': 25.0}, {'date': '1890-04', 'price': 30.0}]",27.5,30.0,25.0
CAT_000174_e61_d1,Caumont,"Let. sig. avec la souscript. et un post-scriptum aut. à M. Lefèvre, intendant de Lorraine; Saint-Michel (Vosges), 3 septembre 1634, 1 p. in-fol.","[{'date': '1890-04', 'price': 18.0}, {'date': '1893-02', 'price': 15.0}]",16.5,18.0,15.0
CAT_000225_e49_d1,Codoin,"L. a. s. à saint Vincent de Paul; Richelieu (Indre-et-Loire), 18 janvier 1650, 3 p. pl. petit in-4, cachet. Très rare.","[{'date': '1890-04', 'price': 50.0}, {'date': '1895-02', 'price': 30.0}]",40.0,50.0,30.0
CAT_000130_e100_d1,Darboy,"L. a. s.; Nancy, 21 mai 1860, 1 p. petit in-4.","[{'date': '1895-01', 'price': 15.0}, {'date': '1890-04', 'price': 20.0}]",17.5,20.0,15.0
CAT_000130_e105_d1,Destutt,"L. a. s., Paris, 8 avril 1790, 1 p. 1/3 in-fol.","[{'date': '1893-02', 'price': 10.0}, {'date': '1890-04', 'price': 15.0}]",12.5,15.0,10.0
CAT_000238_e77_d1,Du,"Pièce sig. sur vélin; Saint-Quentin, 8 octobre 1538, in-8 obl.","[{'date': '1895-05', 'price': 15.0}, {'date': '1890-04', 'price': 22.0}, {'date': '1896-05', 'price': 12.0}]",16.33,22.0,12.0
CAT_000078_e21_d1,Du,"L. a. s. à M. Disnuelles, jeudi 9 juillet 1744, 3/4 de p. in-8. Jolie pièce.","[{'date': '1890-04', 'price': 45.0}, {'date': '1885-05', 'price': 35.0}]",40.0,45.0,35.0
CAT_000130_e127_d1,Ernest-Auguste,"L. a. s. (au duc de Wellington) ; Kew, 22 octobre 1829, 3 p. 1/2 in-8.","[{'date': '1896-03', 'price': 22.0}, {'date': '1890-04', 'price': 40.0}]",31.0,40.0,22.0
CAT_000232_e117_d1,Girardin,"L. a. s. au baron Bignon; Ermenonville, 11 août 1824, 1 p. in-4.","[{'date': '1890-04', 'price': 12.0}, {'date': '1893-02', 'price': 8.0}]",10.0,12.0,8.0
CAT_000157_e157_d1,Langle,"L. a. s. à l'abbé de Kerneau; Brest, 21 avril 1773, 1 p. 1/2 in-4, cachet. Belle lettre.","[{'date': '1890-04', 'price': 16.0}, {'date': '1893-04', 'price': 12.0}]",14.0,16.0,12.0
CAT_000222_e219_d1,Pigault-Lebrun,"L. a. s. à Guilbert de Pixérécourt; Paris, 15 février 1831, 1 p. 1/3 in-8.","[{'date': '1890-04', 'price': 10.0}, {'date': '1894-12', 'price': 8.0}]",9.0,10.0,8.0
CAT_000232_e33_d1,Bonaparte,"Let. sig. Vostra madre (au prince Bacciochi), Morfontaine, 1er mai 1811, 2 p. petit in-4.","[{'date': '1893-02', 'price': 40.0}, {'date': '1893-02', 'price': 25.0}]",32.5,40.0,25.0
CAT_000236_e38_d1,Boufflers,"Let. sig. au Premier Président… Louvain, 27 sept. 1701, 2 p. in-4.","[{'date': '1893-02', 'price': 8.0}, {'date': '1896-03', 'price': 8.0}]",8.0,8.0,8.0
CAT_000143_e38_d1,Fabert,"L. a. s. ; Sedan, 1er juillet 1657, 2 p. in-fol.","[{'date': '1893-02', 'price': 75.0}, {'date': '1891-11', 'price': 100.0}]",87.5,100.0,75.0
CAT_000022_e64_d1,Falk,"L. a. s. ; Weimar, 1798, 1 p. in-8.","[{'date': '1893-02', 'price': 3.0}, {'date': '1869-10', 'price': 2.0}]",2.5,3.0,2.0
CAT_000124_e167_d1,Louis,"Pièce sig., contresignée par Bouthillier; Saint-Germain-en-Laye, 2 décembre 1634, 1 p. in-fol. Léger raccommodage dans la marge blanche.","[{'date': '1893-02', 'price': 25.0}, {'date': '1889-05', 'price': 30.0}]",27.5,30.0,25.0
CAT_000326_e222_d1,Napoléon,"L. a. s. à son oncle (Félix Bacciochi) ; Arenenberg, 5 septembre 1837, 3/4 de p. in-4.","[{'date': '1893-02', 'price': 40.0}, {'date': '1893-02', 'price': 35.0}]",37.5,40.0,35.0
CAT_000197_e193_d1,Oxenstierne,"Let. sig. avec la souscript. aut. à Joachim-Ernest, comte d'OEttinger, à Ulm ; Francfort-sur-le-Mein, 11 juillet 1634, 1 p. in-fol., sceau. Superbe lettre.","[{'date': '1889-05', 'price': 30.0}, {'date': '1893-02', 'price': 25.0}]",27.5,30.0,25.0
CAT_000146_e214_d1,Précy,"Pièce sig. ; 20 juillet 1793, 2 p. in-fol.","[{'date': '1893-02', 'price': 20.0}, {'date': '1879-03', 'price': 10.0}, {'date': '1892-03', 'price': 28.0}]",19.33,28.0,10.0
CAT_000330_e282_d1,Vertus,"Pièce sur vélin; Blois, 4 janvier 1419 (1420), in-4 obl.","[{'date': '1893-02', 'price': 6.0}, {'date': '1893-02', 'price': None}]",6.0,6.0,6.0
CAT_000051_e19_d1,Bernis,"L. a. s. au marquis de Bièvre; Albano, 3 juill. 1787, 1 p. pl. in-4.","[{'date': '1879-07-12', 'price': None}, {'date': '1880-07', 'price': 15.0}]",15.0,15.0,15.0
CAT_000121_e42_d1,Champagny,"Let. sig. à M. Lefebvre, à Rome; Paris, 3 avril 1808, 1 p. 1/3 in-fol.","[{'date': '1894-11', 'price': 10.0}, {'date': '1889-02', 'price': 15.0}]",12.5,15.0,10.0
CAT_000121_e48_d1,Cherubini,"L. a. s. au sculpteur Dantan; 28 mars 1839, 1 p. in-8. Légère déchirure.","[{'date': '1895-07', 'price': 10.0}, {'date': '1893-07', 'price': 10.0}, {'date': '1889-02', 'price': 16.0}]",12.0,16.0,10.0
CAT_000121_e51_d1,Chevrier,"L. a. s. (à Malesherbes); Paris, 14 janvier 1755, 1 p. 1/2 in-4. Rare.","[{'date': '1894-12', 'price': 15.0}, {'date': '1889-02', 'price': 20.0}]",17.5,20.0,15.0
CAT_000052_e141_d1,Contat,"L. a. s. à Baptiste aîné, 1800, 1 p. in-8.","[{'date': '1889-02', 'price': 15.0}, {'date': '1880-10', 'price': 6.0}]",10.5,15.0,6.0
CAT_000230_e141_d1,Jouvenet,"Pièce sig. sur vélin ; 1674, in-8 obl. Un peu froissée.","[{'date': '1893-02', 'price': 16.0}, {'date': '1889-02', 'price': 20.0}, {'date': '1895-07', 'price': 15.0}]",17.0,20.0,15.0
CAT_000157_e193_d1,Martini,"L. a. s.; Bologne, 16 novembre 1762, 2 p. in-4.","[{'date': '1889-02', 'price': 50.0}, {'date': '1893-04', 'price': 30.0}]",40.0,50.0,30.0
CAT_000239_e196_d1,Mengs,"L. a. s., en italien, au peintre Remon Ghelli ; (vers 1759), 1 p. in-4, cachet camée. Rare.","[{'date': '1889-02', 'price': 75.0}, {'date': '1896-07', 'price': 60.0}]",67.5,75.0,60.0
CAT_000113_e71_d1,Davout,"Let. sig., 1815, 1 p. in-fol.","[{'date': '1889-02', 'price': 3.0}, {'date': '1887-12', 'price': 8.0}]",5.5,8.0,3.0
CAT_000121_e258_d1,Kellermann,"Let. sig.; Mavence, 19 sept. 1808, 1/2 p. in-fol.","[{'date': '1895-02', 'price': 6.0}, {'date': '1889-02', 'price': 5.0}]",5.5,6.0,5.0
CAT_000116_e19_d1,Barère,"L. a. s.; Tarbes, 1834, 1 p. in-4 Légère tache dans une marge.","[{'date': '1891-11', 'price': 15.0}, {'date': '1888-05', 'price': 8.0}]",11.5,15.0,8.0
CAT_000116_e35_d1,Berryer,"L. a. s.; 1849, 1 p. in-8.","[{'date': '1870-07', 'price': 2.0}, {'date': '1888-05', 'price': 3.0}]",2.5,3.0,2.0
CAT_000070_e56_d1,Catherine,"P. s. sur vélin ; Paris, 10 avril 1587, 1 p. in-4 obl.","[{'date': '1888-05', 'price': 10.0}, {'date': '1884-02', 'price': 15.0}]",12.5,15.0,10.0
CAT_000087_e51_d1,Charles,"Pièce sig. sur vélin; 1567, in-4 obl. Un peu fatiguée.","[{'date': '1888-05', 'price': 15.0}, {'date': '1885-11', 'price': 10.0}]",12.5,15.0,10.0
CAT_000039_e46_d1,Flourens,"L. a. s. à M. Mabru, 1859, 1 p. in-8.","[{'date': '1888-05', 'price': 3.0}, {'date': '1876-11', 'price': 2.0}]",2.5,3.0,2.0
CAT_000222_e141_d1,Ingres,"L. a. s., 1830, 1 p. in-8.","[{'date': '1888-05', 'price': 7.0}, {'date': '1894-12', 'price': 5.0}]",6.0,7.0,5.0
CAT_000088_e111_d1,Louis,"Pièce sig. sur vélin; Blois, 1500, in-4 obl.","[{'date': '1891-03', 'price': 20.0}, {'date': '1888-05', 'price': 17.0}, {'date': '1885-12', 'price': 17.0}]",18.0,20.0,17.0
CAT_000116_e157_d1,Marie-Adélaïde,"L. a. s. à Mme de Bassompierre ; Bellevue, 7 mai 1781, 1/2 p. in-4, cachet à ses armes.","[{'date': '1886-05', 'price': 20.0}, {'date': '1888-05', 'price': 20.0}]",20.0,20.0,20.0
CAT_000171_e159_d1,Marillac,"L. a. s. à M. de Bouthillier; 18 juillet 1628, 2 p. in-fol.","[{'date': '1888-05', 'price': 75.0}, {'date': '1893-12', 'price': 100.0}]",87.5,100.0,75.0
CAT_000326_e209_d1,Molitor,"L. a. s. à Abel Hugo ; Paris, 29 mai 1824, 1 p. in-8.","[{'date': '1888-05', 'price': 5.0}, {'date': '1893-02', 'price': 6.0}]",5.5,6.0,5.0
CAT_000116_e189_d1,Noailles,"L. a. s.; Versailles, 24 juillet 1773, 1 p. 1/2 pet. in-4.","[{'date': '1883-05', 'price': 12.0}, {'date': '1888-05', 'price': 10.0}]",11.0,12.0,10.0
CAT_000116_e198_d1,Orfila,"L. a. s., 1823. 2 p. in-4.","[{'date': '1873-06', 'price': 4.0}, {'date': '1888-05', 'price': 6.0}]",5.0,6.0,4.0
CAT_000225_e194_d1,Pellico,"L. a. s. à la comtesse Massin de Mombello, née Borghèse; Vigne-Barol, 18 sept. 1841, 1 p. in-4, cachet avec sa devise : Credo, Spero, Amo.","[{'date': '1888-05', 'price': 8.0}, {'date': '1895-02', 'price': 10.0}]",9.0,10.0,8.0
CAT_000116_e237_d1,Sismondi,"L. a. s. à Jullien de Paris; Genève, 1824, 2 p. 3/4 in-4. cachet.","[{'date': '1895-07', 'price': 8.0}, {'date': '1888-05', 'price': 10.0}]",9.0,10.0,8.0
CAT_000099_e185_d1,Vargaz,"L. a. s. au comte d'Anguisola (époux de la femme peintre que Philippe II attira à sa cour); Madrid, 20 août 1562, 1 p. in-f. Cachet. Un peu jaunie. Rare.","[{'date': '1888-05', 'price': 23.0}, {'date': '1886-01', 'price': None}]",23.0,23.0,23.0
CAT_000330_e277_d1,Lorraine,"Pièce sur vélin; 8 août 1477, in-4 obl.","[{'date': '1888-05', 'price': 15.0}, {'date': '1893-02', 'price': None}]",15.0,15.0,15.0
CAT_000116_e287_d1,Montaigu,"Deux quittances sur vélin; Paris, 24 janvier-11 juin 1402, in-4 obl.. cachets.","[{'date': '1896-04', 'price': 10.0}, {'date': '1888-05', 'price': 15.0}, {'date': '1888-05', 'price': 10.0}]",11.67,15.0,10.0
CAT_000116_e303_d1,Philippe,"Deux pièces sur vélin; Paris 1er mai-Ier août 1401, in-4 obl., cachets.","[{'date': '1893-02', 'price': 8.0}, {'date': '1888-05', 'price': 10.0}]",9.0,10.0,8.0
CAT_000226_e283_d1,Raguier,"Quittance sur vélin ; Paris, 31 août 1417, in-4 obl., cachets.","[{'date': '1888-05', 'price': 10.0}, {'date': '1895-03', 'price': 5.0}]",7.5,10.0,5.0
CAT_000116_e311_d1,Rohan,"Pièce sur vélin ; Duretal (Maine-et-Loire), 20 février 1610, 7 p. in-fol.","[{'date': '1895-01', 'price': 10.0}, {'date': '1888-05', 'price': 15.0}]",12.5,15.0,10.0
CAT_000143_e4_d1,Barbés,"L. a. s. (à Lamennais); prison de Nîmes, 26 décembre 1846, 4 p. 3/4 in-8.","[{'date': '1893-02', 'price': 15.0}, {'date': '1891-11', 'price': 22.0}]",18.5,22.0,15.0
CAT_000143_e9_d1,Berruyer,"L. a. s. au marquis de Thiboutot, son neveu, à L. a. Fère; Paris, 7 janv. 1751, 1 p. in-8.","[{'date': '1895-06', 'price': 10.0}, {'date': '1891-11', 'price': 12.0}]",11.0,12.0,10.0
CAT_000143_e17_d1,Bonneval,"L. a. s. à J.-B. Rousseau ; Paris, 27 janv. 1736, 3 p. in-4, cachet à ses armes.","[{'date': '1893-02', 'price': 15.0}, {'date': '1891-11', 'price': 20.0}]",17.5,20.0,15.0
CAT_000088_e32_d1,Coitier,"Let. sig. avec la sousc. aut.; L. a. Motte d'Egry (Loiret), 14 juil. (1480), 1 p. in-4. Montée. Très-rare.","[{'date': '1891-11', 'price': 100.0}, {'date': '1885-12', 'price': 110.0}]",105.0,110.0,100.0
CAT_000143_e39_d1,Fabroni,"L. a. s. (à Fontana) ; Paris, 2 juin 1778, 4 p. in-4.","[{'date': '1885-02', 'price': 30.0}, {'date': '1893-02', 'price': 30.0}, {'date': '1891-11', 'price': 35.0}]",31.67,35.0,30.0
CAT_000228_e78_d1,Flandre,"L. a. s.; Laeken, 8 oct. 1852, 2 p. 1/4 in-8, cachet à ses armes.","[{'date': '1891-11', 'price': 15.0}, {'date': '1895-05', 'price': 12.0}]",13.5,15.0,12.0
CAT_000143_e47_d1,Joyeuse,"Let. sig. avec la souscript, et un post-scriptum de 8 lignes aut. à M. de Villeneufve; Montpensier (Puy-de-Dôme), 26 septembre 1570, 1 p. in-fol. Tache d'eau.","[{'date': '1895-02', 'price': 30.0}, {'date': '1891-11', 'price': 40.0}]",35.0,40.0,30.0
CAT_000221_e160_d1,Linois,"L. a. s. au colonel Maurin, prisonnier de guerre à Tiverton (Angleterre); Bath, 21 mars 1807, 3 p. in-4.","[{'date': '1891-11', 'price': 20.0}, {'date': '1894-11', 'price': 12.0}]",16.0,20.0,12.0
CAT_000143_e72_d1,Marguerite,"Pièce sig. sur vélin ; Usson, 14 janvier 1587, in-fol.","[{'date': '1895-02', 'price': 30.0}, {'date': '1891-11', 'price': 40.0}]",35.0,40.0,30.0
CAT_000143_e75_d1,Marie-Louise,"L. a. s. (à Elisa Bonaparte) ; Paris, 15 janvier 1811, 3/4 de p. in-4.","[{'date': '1893-02', 'price': 45.0}, {'date': '1891-11', 'price': 55.0}]",50.0,55.0,45.0
CAT_000143_e85_d1,Pacca,"L. a. s., en français, au baron de Razac; Cologne, 23 mai 1793, 2 p. in-4.","[{'date': '1893-02', 'price': 10.0}, {'date': '1891-11', 'price': 12.0}]",11.0,12.0,10.0
CAT_000143_e101_d1,Say,"20 l. a. s.; 1830-54, 26 p. in-4 et in-8 Intéressantes.","[{'date': '1895-07', 'price': 25.0}, {'date': '1891-11', 'price': 75.0}]",50.0,75.0,25.0
CAT_000143_e149_d1,Daudet,"L. a. s. à un journaliste ; 1881, 1 p. 1/4 in-8.","[{'date': '1893-02', 'price': 8.0}, {'date': '1891-11', 'price': 12.0}]",10.0,12.0,8.0
CAT_000099_e126_d1,Leroux,"L. a. s. à M. Alph. Jullien ; Boussac, 1847, 5 p. in-8. Belle pièce.","[{'date': '1874-05', 'price': 8.0}, {'date': '1891-11', 'price': 12.0}, {'date': '1886-01', 'price': None}]",10.0,12.0,8.0
CAT_000234_e7_d1,Audran,"L. a. s.; Paris, 1889, 4 p. in-8.","[{'date': '1893-02', 'price': 10.0}, {'date': '1895-12', 'price': 6.0}]",8.0,10.0,6.0
CAT_000138_e204_d1,Auteuil,"L. a. s.; de la Frontière, VendrediSaint, 3 avril (1651), 4 p. pleines in-4.","[{'date': '1893-02', 'price': 25.0}, {'date': '1891-03', 'price': 30.0}]",27.5,30.0,25.0
CAT_000174_e15_d1,Banks,L. a. s. à Herschell; 1803; 2/3 de p. in-4.,"[{'date': '1892-03', 'price': 10.0}, {'date': '1893-02', 'price': 8.0}]",9.0,10.0,8.0
CAT_000135_e21_d1,Blainville,"L. a. s. (à Fontanes); Paris, 1810, 2 p. in-4.","[{'date': '1893-02', 'price': 5.0}, {'date': '1890-12', 'price': 8.0}]",6.5,8.0,5.0
CAT_000174_e53_d1,Campistron,"Pièce sig. avec 3 lignes aut., sig. aussi par le duc Louis de Vendôme. Paris, 22 mars 1702, 1 p. in-fol., tête imp.","[{'date': '1896-03', 'price': 10.0}, {'date': '1893-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000115_e34_d1,Canrobert,"L. a. s.; 1856, 1 p. in-8","[{'date': '1893-02', 'price': 4.0}, {'date': '1895-03', 'price': 6.0}, {'date': '1888-03', 'price': 4.0}]",4.67,6.0,4.0
CAT_000174_e66_d1,Charles-Quint,"Let. sig. au Conseil de ville de Mançanarès, près Madrid; Saragosse, 25 janvier 1518, 3/4 de p. in-4.","[{'date': '1893-02', 'price': 15.0}, {'date': '1892-03', 'price': 25.0}, {'date': '1893-02', 'price': 20.0}]",20.0,25.0,15.0
CAT_000174_e111_d1,Estaing,"1° Let. sig. au comte de Thorenc; Port-au-Prince, 1er août 1764. 1 p. in-4.","[{'date': '1896-07', 'price': 8.0}, {'date': '1893-02', 'price': 25.0}]",16.5,25.0,8.0
CAT_000234_e110_d1,François,"Pièce sig. sur vélin; Paris, 21 janvier 1518 (1519), 1 p. double in-fol. obl.","[{'date': '1893-02', 'price': 10.0}, {'date': '1895-12', 'price': 12.0}]",11.0,12.0,10.0
CAT_000072_e104_d1,Louis,"Billet aut. au chancelier (M. de Machault); La Muette, ce 20 juillet (1761), 1/3 de p. in-8., cachet à ses armes.","[{'date': '1893-02', 'price': 15.0}, {'date': '1884-10', 'price': 20.0}]",17.5,20.0,15.0
CAT_000146_e178_d1,Lowe,"Let. aut. sig. à la 3me personne ; Michhoff, 22 nov. 1813, 1 p. 1/2 in-fol.","[{'date': '1885-10', 'price': 35.0}, {'date': '1882-10', 'price': 35.0}, {'date': '1893-02', 'price': 25.0}, {'date': '1893-02', 'price': 16.0}, {'date': '1892-03', 'price': 28.0}]",27.8,35.0,16.0
CAT_000075_e123_d1,Marguerite,"Quittance aut. sig. sur vélin; 1606, in-4 obl. Sceau. Ecornure enlevant plusieurs mots.","[{'date': '1896-05', 'price': 35.0}, {'date': '1893-02', 'price': 40.0}, {'date': '1885-02', 'price': 20.0}]",31.67,40.0,20.0
